user_id,daily_active_minutes,posts_per_week,stories_per_week,avg_likes_received,avg_comments_received,profile_completeness_percent,friends_count,groups_joined,events_rsvp,pages_liked,ads_clicked_per_month,account_age_days,login_streak_days,device_type,country
USR007141,48.7,2.1,11.3,3.3,1.5,29.9,194,3,76,469,67,856,308,Mobile,Germany
USR007142,41.6,0.5,8.6,11.6,5.0,93.7,309,22,28,349,26,3604,29,Mobile,Australia
USR007143,89.0,5.9,6.6,2.4,39.0,61.6,5,1,35,25,38,678,102,Mobile,Australia
USR007144,59.2,1.0,2.5,83.3,5.9,54.5,18,1,47,32,8,1414,44,Desktop,Australia
USR007145,44.7,5.0,0.3,49.7,23.2,48.6,26,1,7,131,18,187,285,Mobile,Brazil
USR007146,41.4,1.1,3.8,139.1,18.4,90.3,407,29,56,55,34,973,56,Mobile,Germany
USR007147,5.4,3.8,1.6,40.1,12.4,59.1,46,43,94,244,59,3551,52,Mobile,India
USR007148,378.1,7.9,6.4,9.4,23.3,53.7,41,25,25,412,71,342,199,Mobile,Australia
USR007149,10.6,0.8,4.0,15.8,10.4,39.5,168,22,75,218,97,3060,186,Mobile,Germany
USR007150,63.8,6.2,1.9,62.4,6.2,21.1,238,48,58,32,10,3067,93,Mobile,UK
USR007151,47.8,0.5,20.3,7.3,30.8,33.4,36,48,39,66,86,3472,250,Mobile,Brazil
USR007152,8.1,0.7,5.7,11.0,5.2,50.3,216,43,37,316,99,2205,12,Desktop,Japan
USR007153,115.7,1.8,1.5,75.7,20.7,26.5,6,21,61,11,16,1481,239,Mobile,UK
USR007154,87.9,20.2,7.7,110.5,6.5,21.9,67,2,58,236,21,2512,114,Mobile,Germany
USR007155,1.2,7.9,0.9,45.2,3.5,48.1,763,17,74,31,87,1886,157,Desktop,Australia
USR007156,33.9,0.9,1.6,35.1,14.3,55.4,114,48,89,83,56,1285,154,Mobile,Brazil
USR007157,39.0,4.9,3.1,83.7,16.2,98.6,260,19,88,400,52,2831,172,Desktop,Brazil
USR007158,51.2,2.1,10.8,43.3,27.5,70.5,61,1,81,161,20,228,132,Mobile,USA
USR007159,32.8,3.6,1.8,73.1,17.9,47.6,345,25,0,456,58,2555,55,Mobile,USA
USR007160,38.7,0.6,0.4,8.0,0.4,63.0,267,41,78,135,60,460,353,Desktop,UK
USR007161,15.2,3.1,6.0,98.4,4.6,30.9,62,29,45,262,78,477,141,Mobile,Japan
USR007162,64.3,4.3,1.8,72.7,27.3,38.7,142,45,30,45,93,1106,127,Mobile,Germany
USR007163,247.6,4.5,3.9,106.0,8.1,54.2,418,19,60,383,75,3549,63,Mobile,Germany
USR007164,232.7,2.0,3.9,0.3,13.8,23.0,297,3,24,264,60,679,29,Desktop,USA
USR007165,87.5,7.4,0.2,54.0,38.5,74.8,48,26,37,420,14,213,159,Mobile,UK
USR007166,1.0,15.8,10.3,18.5,22.6,21.5,201,44,45,96,44,1553,36,Tablet,USA
USR007167,139.9,4.3,1.1,75.0,11.0,44.6,746,30,11,151,68,3002,18,Desktop,UK
USR007168,21.0,6.5,4.3,12.6,0.0,75.4,246,35,6,282,53,2722,64,Desktop,Germany
USR007169,9.7,6.1,10.3,153.0,1.0,97.2,158,45,28,372,63,2961,192,Mobile,USA
USR007170,72.2,6.0,12.1,161.2,5.6,71.7,44,6,98,109,17,3197,46,Desktop,Australia
USR007171,5.7,6.6,6.5,26.2,11.5,34.9,352,40,97,307,61,869,146,Mobile,Australia
USR007172,9.9,23.8,4.7,59.2,11.3,93.0,658,24,81,210,63,1196,32,Mobile,UK
USR007173,9.4,1.8,11.5,6.9,8.8,74.7,6,26,27,328,54,2899,280,Mobile,Australia
USR007174,37.5,4.4,9.9,65.6,19.5,62.0,45,41,45,320,20,1704,355,Tablet,Germany
USR007175,61.5,7.9,4.2,8.7,15.7,40.4,78,1,16,105,15,980,207,Mobile,Japan
USR007176,132.3,2.3,20.9,1.9,24.4,66.8,175,32,26,269,83,1887,301,Mobile,India
USR007177,63.6,2.7,2.5,5.2,4.6,52.8,253,17,88,477,58,226,303,Mobile,Germany
USR007178,85.4,0.3,8.5,6.7,6.3,68.5,29,23,60,119,26,3081,213,Mobile,Australia
USR007179,52.7,2.7,5.6,33.4,1.0,77.5,172,46,19,355,57,2242,132,Desktop,India
USR007180,49.2,3.6,2.5,26.2,3.0,84.6,180,45,69,491,6,318,47,Mobile,Germany
USR007181,64.8,1.3,23.4,38.7,1.5,24.4,767,46,52,417,77,680,117,Mobile,Brazil
USR007182,42.6,4.2,7.7,13.4,5.7,23.7,48,37,40,10,34,1098,79,Mobile,India
USR007183,31.3,0.5,3.7,18.7,9.1,55.0,37,30,35,126,72,951,306,Tablet,Germany
USR007184,31.4,1.8,9.1,13.5,6.4,30.9,262,8,47,279,74,2744,22,Mobile,Australia
USR007185,26.6,2.0,0.4,64.1,16.3,99.1,85,34,19,110,79,613,103,Desktop,India
USR007186,66.8,12.4,1.7,12.4,23.7,30.8,127,44,51,112,61,2431,99,Desktop,Germany
USR007187,22.8,5.7,0.2,65.2,0.8,41.2,424,26,91,325,6,3364,219,Mobile,UK
USR007188,178.2,3.0,2.0,195.8,9.0,98.4,70,25,61,384,89,2616,113,Mobile,USA
USR007189,3.9,5.0,15.0,66.6,14.3,29.9,139,37,88,130,82,2633,326,Tablet,UK
USR007190,15.2,0.5,10.1,35.5,10.6,56.3,208,48,37,301,54,3239,252,Mobile,Australia
USR007191,69.4,5.6,32.6,26.5,0.4,65.8,9,32,71,101,80,972,43,Mobile,India
USR007192,5.5,1.3,1.2,186.7,4.2,26.5,153,4,40,441,56,2372,212,Desktop,Australia
USR007193,176.4,7.2,7.0,0.7,14.4,43.0,148,24,45,118,27,1200,11,Mobile,Japan
USR007194,74.3,8.9,0.5,272.9,6.2,45.2,250,24,60,434,53,1837,173,Mobile,Brazil
USR007195,64.4,1.2,21.2,16.5,11.2,94.3,85,28,2,288,25,1078,4,Tablet,India
USR007196,2.9,1.8,0.5,23.1,6.5,64.8,104,45,75,313,52,322,54,Mobile,USA
USR007197,30.5,11.9,0.7,129.4,27.4,52.6,622,29,60,125,31,2911,162,Mobile,Australia
USR007198,89.7,17.6,9.6,13.0,4.9,67.5,120,25,3,229,15,466,313,Mobile,USA
USR007199,68.3,10.7,1.3,5.8,5.7,80.6,210,15,52,60,59,519,38,Mobile,Japan
USR007200,66.4,5.2,3.9,22.0,24.2,52.4,142,23,51,307,74,1320,143,Mobile,Australia
USR007201,67.6,17.3,3.9,48.4,38.1,89.4,86,15,74,282,67,1711,75,Desktop,Japan
USR007202,4.4,5.8,4.1,49.1,3.6,64.2,170,0,74,358,19,1505,28,Mobile,Australia
USR007203,67.1,6.9,7.8,91.5,43.0,33.1,257,9,93,447,21,174,293,Tablet,Australia
USR007204,33.7,0.5,7.3,73.4,4.0,58.4,36,43,2,497,0,2803,315,Mobile,Brazil
USR007205,67.6,9.6,13.1,31.9,3.1,38.5,463,45,82,135,66,2955,231,Mobile,India
USR007206,1.8,0.4,3.5,8.6,2.8,96.6,678,17,44,313,82,1056,24,Desktop,Japan
USR007207,26.6,1.1,16.8,18.5,16.9,32.0,95,1,15,48,50,1774,59,Mobile,Germany
USR007208,3.3,4.3,13.8,34.8,17.0,56.2,76,26,88,203,23,2245,272,Mobile,UK
USR007209,21.5,4.7,2.6,42.3,4.8,51.2,37,1,77,378,8,3148,55,Mobile,Australia
USR007210,4.5,1.7,1.8,0.5,7.2,43.9,359,0,22,127,63,558,98,Tablet,UK
USR007211,4.7,3.8,3.6,6.9,0.3,29.0,751,9,21,378,59,1108,328,Mobile,India
USR007212,11.9,1.2,1.1,151.8,2.6,94.8,90,16,61,17,25,186,340,Mobile,USA
USR007213,136.4,2.0,3.0,5.5,5.6,27.7,94,25,11,396,33,1835,3,Desktop,UK
USR007214,142.7,19.8,0.1,135.6,13.7,55.8,153,10,18,166,58,218,134,Mobile,Japan
USR007215,35.3,5.0,2.3,24.0,10.5,20.6,45,7,27,270,40,3637,267,Mobile,UK
USR007216,13.7,0.0,16.8,16.0,6.2,61.8,89,41,32,197,90,3424,122,Mobile,Australia
USR007217,119.3,0.7,8.0,49.4,12.4,66.9,23,11,67,235,2,2469,273,Mobile,India
USR007218,91.9,4.8,11.9,39.4,3.8,98.3,396,44,72,151,75,3097,313,Mobile,USA
USR007219,67.5,3.0,1.9,99.3,11.7,43.8,158,11,55,393,25,1930,251,Desktop,Brazil
USR007220,19.3,0.6,11.0,39.8,0.8,41.9,186,45,4,296,19,1669,302,Desktop,UK
USR007221,30.7,4.7,7.0,25.1,0.2,79.7,91,5,51,182,24,2042,277,Mobile,India
USR007222,30.0,4.5,0.2,27.2,26.9,34.8,145,9,73,302,61,2057,49,Desktop,UK
USR007223,154.1,1.5,8.8,26.9,1.7,54.9,505,17,71,73,86,1133,206,Mobile,Brazil
USR007224,33.4,1.0,5.8,35.3,3.2,62.5,122,14,48,179,18,3564,80,Mobile,USA
USR007225,20.7,4.0,7.9,21.7,5.6,30.3,109,17,22,208,0,1988,230,Mobile,India
USR007226,34.1,1.0,0.6,16.5,5.6,34.3,800,43,87,144,37,875,314,Mobile,Japan
USR007227,11.8,2.2,1.3,118.5,18.3,98.5,66,38,88,240,51,3072,44,Mobile,India
USR007228,73.8,0.8,18.1,36.6,5.5,87.1,22,4,20,54,46,3317,321,Mobile,India
USR007229,47.6,2.9,2.4,122.9,6.1,67.7,54,8,30,330,97,3623,123,Mobile,UK
USR007230,5.0,2.2,1.6,135.9,6.1,83.5,70,0,25,352,30,532,338,Mobile,Germany
USR007231,85.7,1.0,1.9,7.1,16.4,72.0,49,25,49,468,71,2636,114,Mobile,USA
USR007232,55.7,12.3,19.0,21.8,2.5,40.5,483,1,64,481,20,3331,288,Mobile,Brazil
USR007233,36.4,1.5,1.2,27.1,13.4,78.5,34,20,93,308,13,188,237,Mobile,USA
USR007234,44.9,6.3,6.8,12.3,0.3,33.0,352,7,57,77,44,2633,132,Mobile,Japan
USR007235,28.3,3.0,2.5,17.2,5.1,44.9,204,38,5,336,5,1920,134,Mobile,Japan
USR007236,3.6,1.4,10.8,50.2,3.3,27.7,23,32,39,449,81,2918,270,Mobile,Japan
USR007237,51.4,0.5,5.9,43.2,5.9,67.3,39,3,39,1,34,3214,11,Mobile,Australia
USR007238,18.8,4.4,1.9,82.7,20.7,41.3,396,7,62,82,43,1158,290,Mobile,India
USR007239,6.7,3.7,1.5,30.9,7.2,88.0,292,27,37,334,93,2409,65,Mobile,Japan
USR007240,18.4,2.6,0.5,36.4,7.0,50.4,12,48,33,373,45,279,189,Mobile,Australia
USR007241,1.0,9.2,0.9,66.4,3.5,83.4,349,42,47,450,3,458,52,Desktop,Brazil
USR007242,151.5,0.9,9.4,63.7,6.7,89.4,396,32,28,382,26,2725,363,Mobile,USA
USR007243,44.3,2.8,21.9,30.2,9.0,89.6,161,49,71,102,27,253,40,Mobile,USA
USR007244,54.2,8.3,1.8,80.5,5.8,73.2,236,24,96,113,5,2554,334,Mobile,UK
USR007245,15.7,3.9,7.0,80.4,9.8,27.2,368,47,59,244,49,515,349,Mobile,Germany
USR007246,95.8,16.6,3.4,19.9,6.0,27.1,66,33,39,199,94,823,307,Mobile,Brazil
USR007247,48.6,4.7,4.6,6.7,21.7,50.9,135,44,93,404,54,2007,351,Mobile,Australia
USR007248,59.8,14.7,4.4,24.7,21.1,20.1,459,16,58,171,70,165,39,Mobile,Australia
USR007249,17.1,1.3,14.9,45.3,0.6,26.0,41,31,86,141,88,1279,330,Mobile,USA
USR007250,34.1,2.3,1.0,120.9,16.5,68.7,289,25,46,247,21,2545,239,Mobile,Germany
USR007251,154.8,0.3,4.1,45.5,6.4,48.7,39,29,83,484,44,2431,342,Mobile,Japan
USR007252,92.9,6.7,0.2,66.9,18.2,48.0,97,26,22,249,75,2848,16,Mobile,Japan
USR007253,5.3,3.3,1.8,11.7,12.3,94.1,619,5,5,287,15,1072,242,Mobile,Japan
USR007254,22.0,12.4,22.6,10.2,10.5,45.8,86,26,82,372,25,715,64,Mobile,Japan
USR007255,11.1,7.6,2.6,31.1,0.8,37.1,68,39,72,153,99,1554,18,Mobile,India
USR007256,37.3,4.9,3.8,19.3,5.7,51.5,60,12,23,372,64,1326,14,Mobile,India
USR007257,142.5,3.1,18.3,17.5,3.2,39.5,226,17,7,131,52,2029,256,Desktop,UK
USR007258,80.2,2.7,2.6,36.0,10.7,85.2,366,33,53,483,19,1618,113,Mobile,Brazil
USR007259,9.6,11.7,6.3,36.9,0.6,50.9,15,33,67,301,72,142,218,Mobile,USA
USR007260,15.8,1.3,10.4,94.6,4.7,30.2,235,4,87,45,54,494,141,Mobile,Australia
USR007261,36.5,3.1,4.6,58.3,9.4,89.1,123,39,67,496,68,1850,112,Mobile,USA
USR007262,103.9,4.9,11.4,3.7,9.9,72.0,393,48,72,378,75,1938,40,Mobile,Australia
USR007263,10.5,14.7,2.4,6.4,14.6,74.4,251,39,58,333,45,2409,321,Mobile,Brazil
USR007264,92.6,13.1,10.5,102.8,0.0,47.1,143,40,9,262,11,558,131,Mobile,India
USR007265,22.7,1.0,5.1,0.6,0.3,23.1,78,31,90,26,4,1456,90,Mobile,Germany
USR007266,11.1,0.2,2.0,29.7,2.6,43.2,248,9,16,462,61,1500,18,Mobile,Japan
USR007267,19.5,4.1,0.2,58.0,12.3,37.9,24,45,48,327,32,666,149,Mobile,India
USR007268,104.2,1.9,12.3,206.2,10.0,65.6,57,25,30,26,2,3639,44,Desktop,Japan
USR007269,7.0,3.9,3.6,11.2,20.1,76.5,116,6,38,342,86,362,312,Mobile,Brazil
USR007270,78.6,6.7,3.0,51.9,5.2,98.9,267,39,51,309,70,193,63,Mobile,Germany
USR007271,10.8,12.4,1.0,6.3,1.6,87.0,177,28,94,60,75,2608,322,Desktop,Brazil
USR007272,5.6,0.7,8.8,15.9,0.1,44.3,232,17,91,170,53,199,31,Mobile,USA
USR007273,61.6,0.9,3.3,13.0,12.2,85.5,110,6,4,343,51,1856,251,Mobile,USA
USR007274,5.8,3.0,7.4,58.5,12.0,36.3,2,42,20,316,5,395,117,Desktop,USA
USR007275,74.9,2.0,0.6,145.8,4.5,60.5,113,14,10,145,82,2957,162,Tablet,UK
USR007276,13.4,7.6,0.2,12.5,21.8,26.2,924,0,82,384,87,1367,363,Mobile,Japan
USR007277,64.4,3.6,0.1,41.4,20.3,56.0,183,45,98,416,60,514,127,Mobile,Japan
USR007278,239.7,1.0,3.2,173.7,0.6,24.9,78,24,17,267,68,3385,246,Tablet,Brazil
USR007279,20.6,0.6,0.1,93.7,24.6,87.1,59,2,57,369,74,540,5,Tablet,Brazil
USR007280,15.2,1.4,2.9,51.8,0.1,69.2,225,47,54,88,14,1299,276,Mobile,India
USR007281,12.7,9.6,0.3,18.3,3.6,31.4,93,46,2,284,73,471,345,Mobile,Australia
USR007282,27.4,8.7,3.3,1.5,8.7,52.7,24,15,18,203,48,1897,93,Mobile,Australia
USR007283,26.4,8.8,3.8,190.3,16.0,40.2,1,12,11,245,44,1484,147,Desktop,Brazil
USR007284,11.6,2.0,5.7,40.0,3.3,26.0,218,49,46,313,1,1303,17,Mobile,Australia
USR007285,1.3,2.2,12.0,11.0,5.4,70.1,51,48,42,32,16,473,190,Desktop,Brazil
USR007286,88.8,2.1,0.1,22.5,13.1,99.8,294,48,70,389,82,1295,54,Mobile,India
USR007287,1.0,1.3,6.0,150.0,1.3,35.7,47,8,82,260,56,759,14,Mobile,Brazil
USR007288,30.9,9.9,1.8,7.4,7.2,89.3,13,43,48,54,75,2365,47,Mobile,Brazil
USR007289,45.5,14.4,3.8,220.1,11.3,80.1,687,39,86,214,11,1380,191,Mobile,UK
USR007290,43.6,0.1,1.9,1.9,8.5,72.0,364,32,93,265,10,1220,130,Tablet,USA
USR007291,162.4,0.8,18.9,46.2,8.8,62.1,203,29,22,363,97,723,252,Desktop,India
USR007292,53.2,1.6,7.4,27.3,6.1,39.8,183,1,18,329,65,3077,216,Tablet,Japan
USR007293,302.8,18.3,0.8,28.2,4.8,21.9,218,46,67,322,6,2600,3,Desktop,UK
USR007294,61.0,7.6,3.7,31.4,13.0,67.8,241,29,56,255,87,2198,254,Desktop,Japan
USR007295,259.5,4.2,0.7,11.8,6.4,88.9,140,49,75,95,45,3278,233,Tablet,UK
USR007296,62.2,15.2,2.5,8.2,5.2,51.7,360,39,55,202,57,1209,329,Mobile,Japan
USR007297,136.0,1.5,3.0,47.9,0.2,93.9,108,48,51,29,97,2434,324,Tablet,India
USR007298,1.0,2.1,5.7,9.4,13.3,28.5,34,17,60,250,65,3294,229,Desktop,Japan
USR007299,46.7,5.2,5.7,74.3,13.2,88.6,408,8,28,46,5,3257,136,Mobile,USA
USR007300,14.0,1.5,4.5,46.3,11.1,81.0,37,0,86,308,7,1404,142,Mobile,UK
USR007301,62.3,8.4,0.4,14.8,1.1,100.0,160,23,61,19,67,2988,74,Mobile,Australia
USR007302,76.2,8.5,6.7,82.7,15.9,97.1,214,37,5,129,25,2669,96,Mobile,Brazil
USR007303,161.3,9.5,1.9,4.1,15.0,45.3,310,16,11,404,91,599,336,Mobile,USA
USR007304,175.9,3.5,1.6,1.0,21.0,27.1,47,24,90,441,96,2732,312,Mobile,USA
USR007305,41.4,3.6,1.7,29.1,8.7,92.7,27,32,79,321,98,507,159,Mobile,Germany
USR007306,25.2,5.0,7.5,58.5,3.6,60.4,9,12,65,289,2,69,189,Mobile,Germany
USR007307,83.3,1.2,1.1,0.4,4.0,40.6,681,37,93,433,73,1020,269,Tablet,USA
USR007308,47.4,0.5,6.0,15.5,1.1,20.9,6,6,36,156,76,1545,325,Desktop,Australia
USR007309,11.4,13.2,2.8,11.0,5.5,52.6,107,21,27,75,0,3324,167,Mobile,UK
USR007310,36.7,4.8,0.0,55.4,6.9,87.8,96,38,6,207,35,118,208,Mobile,Japan
USR007311,164.0,3.2,5.8,35.2,2.4,88.9,21,29,56,460,9,3463,118,Mobile,Australia
USR007312,95.5,4.1,1.0,43.2,2.3,73.3,333,33,4,166,51,1529,284,Desktop,Brazil
USR007313,49.3,2.2,7.2,46.7,6.7,68.8,157,14,51,271,31,1225,7,Desktop,India
USR007314,32.9,15.3,6.5,25.5,14.1,78.9,12,39,8,151,36,2009,42,Desktop,Brazil
USR007315,42.9,4.6,16.8,131.0,2.2,89.4,362,4,70,117,62,1945,126,Mobile,India
USR007316,115.0,7.8,13.9,41.9,13.6,65.1,61,18,75,8,12,2060,141,Mobile,USA
USR007317,46.2,1.7,5.5,17.1,25.4,44.0,0,9,98,420,11,1534,91,Mobile,USA
USR007318,26.7,1.2,1.4,8.2,7.2,37.9,59,6,79,189,58,683,174,Desktop,USA
USR007319,204.5,10.7,14.6,90.5,1.0,52.9,161,21,86,245,70,468,125,Mobile,Brazil
USR007320,5.5,22.5,1.5,28.6,9.9,66.9,152,13,32,122,4,1395,98,Mobile,India
USR007321,14.7,12.1,12.6,3.7,7.9,44.6,75,23,55,232,8,3173,224,Desktop,Germany
USR007322,26.2,0.7,13.5,68.5,0.1,58.3,37,42,30,381,20,1931,158,Mobile,USA
USR007323,10.3,2.1,13.6,3.1,17.9,20.4,4,16,77,385,12,968,284,Mobile,India
USR007324,7.4,6.3,1.9,110.7,0.1,73.5,81,12,87,131,17,1977,149,Desktop,Australia
USR007325,41.0,2.6,1.0,18.9,8.6,86.8,75,23,17,95,46,2711,111,Tablet,Japan
USR007326,279.8,0.0,6.0,68.4,4.2,66.4,154,33,0,344,33,279,196,Mobile,Japan
USR007327,20.1,6.9,2.1,97.0,3.8,22.6,11,26,53,496,75,2854,290,Mobile,India
USR007328,15.8,4.4,16.0,96.2,15.7,96.3,82,3,63,216,50,412,201,Mobile,Japan
USR007329,20.8,1.9,21.7,29.0,8.7,92.3,271,21,88,248,83,1356,213,Tablet,Japan
USR007330,173.3,12.2,3.0,12.0,10.7,42.9,698,34,26,72,6,3437,341,Mobile,Australia
USR007331,56.3,7.9,2.0,50.7,30.9,41.8,294,8,48,70,10,2891,223,Tablet,Germany
USR007332,123.7,1.3,13.0,12.6,9.5,65.5,44,6,65,311,39,3232,53,Mobile,Australia
USR007333,7.5,6.2,3.8,23.9,0.6,67.2,38,44,63,150,19,1141,21,Tablet,India
USR007334,18.8,10.7,1.5,15.4,0.6,75.3,462,19,18,38,43,1626,277,Desktop,Japan
USR007335,6.6,0.1,11.9,14.2,19.8,73.3,63,9,86,363,33,1104,251,Mobile,India
USR007336,34.0,6.6,14.6,19.6,18.7,34.0,274,35,99,267,82,2602,360,Mobile,Australia
USR007337,52.7,5.4,0.5,185.9,0.7,76.8,33,1,73,443,85,1034,83,Tablet,Australia
USR007338,2.3,3.0,9.0,32.8,14.0,42.0,230,16,1,15,70,2101,299,Mobile,Japan
USR007339,72.0,5.7,2.2,14.4,14.6,79.0,886,27,40,295,40,3381,258,Mobile,UK
USR007340,28.5,0.2,3.1,31.0,1.4,32.8,136,31,33,387,24,539,295,Mobile,Germany
USR007341,109.7,0.0,17.3,0.0,7.0,91.4,108,15,25,120,19,1074,120,Desktop,Australia
USR007342,38.6,28.5,1.8,76.6,15.0,90.5,685,48,10,296,10,449,354,Tablet,Australia
USR007343,149.7,3.5,0.5,25.1,0.8,65.0,557,1,81,253,81,368,96,Mobile,Japan
USR007344,29.1,7.1,0.8,115.9,5.4,43.6,654,16,77,121,2,2489,82,Mobile,Australia
USR007345,34.5,2.6,4.8,19.1,6.8,35.3,83,14,88,1,70,3440,69,Mobile,Brazil
USR007346,18.8,7.3,19.0,47.2,7.5,99.9,167,45,93,25,55,2721,6,Mobile,India
USR007347,85.6,0.1,2.8,15.0,6.1,89.3,62,23,59,169,17,1317,245,Desktop,Japan
USR007348,16.1,2.2,12.7,100.6,5.4,35.4,46,22,66,475,44,2077,139,Mobile,India
USR007349,10.3,7.3,2.5,1.5,5.3,75.2,779,49,78,285,99,2537,209,Mobile,Australia
USR007350,2.6,14.4,14.6,137.5,18.7,98.6,665,45,8,317,47,2248,148,Mobile,Brazil
USR007351,177.0,2.4,7.4,36.1,16.2,75.3,111,2,37,431,39,1527,78,Mobile,Australia
USR007352,47.6,9.1,0.3,2.0,14.9,51.0,1,21,69,56,74,2735,104,Mobile,UK
USR007353,43.6,2.2,6.6,11.7,14.0,54.6,135,14,24,461,24,1061,15,Mobile,USA
USR007354,3.9,4.1,5.3,51.2,10.8,63.6,138,17,35,276,24,591,3,Desktop,Brazil
USR007355,50.0,0.4,0.2,9.8,0.1,83.7,98,8,63,344,9,325,228,Desktop,Australia
USR007356,23.9,31.5,4.9,5.9,58.6,26.2,4,49,3,36,33,2711,62,Mobile,India
USR007357,164.5,4.4,2.9,30.5,10.4,30.0,150,36,24,449,54,3029,12,Mobile,Japan
USR007358,17.9,1.1,7.3,7.1,37.4,85.3,131,26,12,338,66,3342,181,Mobile,Japan
USR007359,18.4,1.1,24.6,90.7,8.5,90.9,578,7,65,426,78,684,79,Mobile,UK
USR007360,178.8,0.4,2.2,13.6,2.7,44.6,76,29,74,16,48,1804,308,Mobile,UK
USR007361,69.3,1.9,42.1,50.3,5.8,60.1,120,13,55,419,0,1135,286,Tablet,USA
USR007362,14.1,1.9,3.0,25.8,19.4,75.7,307,1,52,27,45,2977,360,Mobile,Brazil
USR007363,5.3,1.5,7.6,6.6,51.5,71.4,219,23,61,171,61,1661,277,Tablet,USA
USR007364,5.3,10.8,11.9,27.2,10.5,25.3,242,48,93,376,78,3628,83,Mobile,Germany
USR007365,8.8,2.4,8.5,68.0,8.1,99.6,42,22,89,473,89,3212,253,Mobile,UK
USR007366,89.4,0.7,6.3,78.4,18.0,66.8,140,20,78,98,77,698,131,Mobile,UK
USR007367,21.9,4.7,6.8,90.2,0.7,64.2,43,49,89,132,66,2517,56,Desktop,India
USR007368,346.4,8.9,5.2,34.7,13.7,94.2,91,44,76,401,89,2815,117,Mobile,Brazil
USR007369,5.3,5.4,12.5,8.7,29.8,92.0,181,9,53,495,33,1919,301,Mobile,Australia
USR007370,69.0,4.6,1.7,13.4,0.6,44.0,82,27,40,265,95,1005,58,Mobile,Germany
USR007371,7.1,3.0,11.5,79.7,0.8,77.4,103,0,38,133,70,3622,110,Mobile,UK
USR007372,69.0,3.1,4.5,1.2,1.4,92.9,222,11,70,214,3,3385,302,Mobile,Germany
USR007373,74.7,7.6,4.6,28.2,23.7,37.3,144,30,28,176,32,3354,136,Mobile,Japan
USR007374,14.1,0.6,6.0,38.9,0.5,34.7,330,25,0,270,5,1882,202,Mobile,Australia
USR007375,38.3,0.9,4.8,8.6,5.4,93.4,50,31,31,473,93,2859,314,Tablet,UK
USR007376,3.6,16.4,6.5,7.2,1.0,62.0,311,24,69,257,65,3544,177,Mobile,Japan
USR007377,202.5,1.7,1.6,43.6,0.3,50.1,591,1,47,4,33,3004,363,Mobile,India
USR007378,44.3,12.7,3.9,72.4,26.2,96.1,44,33,84,118,17,1151,309,Desktop,Australia
USR007379,26.4,3.2,0.2,137.9,11.8,22.6,37,20,68,309,72,1864,106,Mobile,Germany
USR007380,56.5,3.7,6.6,50.1,1.3,55.3,143,12,69,88,99,1876,140,Desktop,Germany
USR007381,99.2,2.5,4.1,96.1,12.8,75.8,239,40,67,308,87,2957,22,Desktop,USA
USR007382,4.1,0.7,4.3,13.3,6.2,27.9,315,4,10,461,44,1749,276,Desktop,Germany
USR007383,27.1,17.3,21.8,108.7,5.6,51.9,66,3,57,429,72,3373,263,Mobile,Australia
USR007384,62.7,1.9,2.2,57.2,4.0,90.4,591,34,35,183,93,616,55,Mobile,Australia
USR007385,50.4,1.4,9.3,59.2,7.6,51.8,59,5,76,402,66,70,121,Tablet,USA
USR007386,1.4,5.0,0.9,0.8,8.6,86.8,168,9,74,112,31,2838,168,Mobile,USA
USR007387,174.5,3.8,11.3,99.9,19.7,44.3,127,7,71,296,37,3610,58,Tablet,Australia
USR007388,140.6,1.4,7.9,11.6,15.2,73.1,394,9,87,43,49,1613,72,Desktop,UK
USR007389,92.0,3.3,0.4,180.2,2.1,62.2,355,39,84,15,92,2047,165,Desktop,Japan
USR007390,77.3,6.4,2.9,123.6,18.1,97.4,191,25,5,375,76,3649,277,Desktop,Australia
USR007391,34.9,7.6,3.9,19.0,0.8,90.3,6,42,73,445,31,1040,172,Mobile,India
USR007392,1.7,2.7,0.7,94.0,13.9,76.6,207,41,67,182,77,1757,226,Desktop,India
USR007393,12.7,1.1,10.3,0.6,10.4,48.3,284,46,57,104,26,294,172,Mobile,UK
USR007394,78.1,0.1,7.0,19.1,4.4,52.6,118,10,50,146,91,1218,144,Tablet,Brazil
USR007395,29.5,10.3,8.6,19.1,22.0,59.9,497,29,26,486,57,1851,64,Mobile,India
USR007396,172.3,10.9,12.7,9.8,7.1,56.1,230,18,42,405,76,2769,30,Mobile,Germany
USR007397,69.8,6.6,0.3,22.3,2.7,22.4,119,31,80,443,73,3327,70,Mobile,USA
USR007398,3.3,0.1,3.0,14.3,28.9,43.3,70,17,71,410,69,3041,316,Mobile,India
USR007399,4.6,9.3,10.0,27.5,45.1,83.7,519,49,15,418,81,1797,25,Mobile,USA
USR007400,1.9,1.8,5.4,100.8,12.4,87.5,48,2,38,444,33,909,72,Mobile,UK
USR007401,33.7,0.4,1.0,33.2,6.2,59.2,130,27,57,99,27,726,312,Mobile,USA
USR007402,86.3,1.8,7.2,59.6,25.2,49.9,251,9,25,192,37,3245,90,Mobile,Australia
USR007403,71.1,0.9,4.4,20.8,3.6,44.5,37,24,17,362,29,3448,181,Desktop,USA
USR007404,7.1,3.4,24.1,3.3,0.4,99.8,84,4,31,6,80,2572,321,Mobile,Germany
USR007405,30.8,2.4,6.8,17.7,0.3,32.8,270,36,7,492,64,2790,29,Mobile,Germany
