temperature_celsius,rainfall_mm,soil_type,crop_variety,season,irrigation_type,region,fertilizer_kg_per_acre,sunlight_hours,crop_yield_ton_per_acre
16.95,795.29,Loamy,Wheat,Zaid,Flood,East,137.72,5.4,10.32
25.9,893.61,Loamy,Wheat,Kharif,Sprinkler,North,88.29,5.19,9.314
33.31,915.67,Silty,Wheat,Zaid,Flood,Central,107.79,10.19,11.081
33.01,825.45,Clay,Wheat,Kharif,Drip,East,64.12,9.73,10.007
32.22,1397.05,Loamy,Rice,Zaid,Rainfed,Central,29.33,8.59,10.528
33.46,441.2,Sandy,Rice,Rabi,Sprinkler,Central,152.89,7.74,9.077
26.8,1433.9,Silty,Barley,Rabi,Drip,West,73.22,5.71,11.652
27.62,892.25,Sandy,Wheat,Rabi,Drip,West,157.7,4.15,10.485
18.04,279.83,Clay,Wheat,Rabi,Flood,East,97.59,10.36,9.746
33.97,371.45,Sandy,Wheat,Rabi,Rainfed,East,90.99,10.42,9.784
25.35,625.11,Loamy,Wheat,Kharif,Drip,Central,106.49,9.37,11.411
18.25,1269.3,Clay,Barley,Rabi,Sprinkler,West,128.92,9.58,13.384
32.89,932.59,Silty,Rice,Zaid,Rainfed,North,83.03,10.68,12.501
16.42,1070.54,Loamy,Maize,Rabi,Sprinkler,Central,118.69,5.84,11.933
26.06,660.64,Sandy,Barley,Rabi,Sprinkler,West,78.43,6.85,9.168
23.18,1471.03,Loamy,Wheat,Kharif,Sprinkler,East,152.11,11.59,14.521
34.25,1149.28,Peaty,Wheat,Kharif,Rainfed,East,123.23,11.56,13.332
17.18,987.44,Loamy,Maize,Kharif,Rainfed,South,84.46,6.33,10.071
36.98,871.66,Loamy,Rice,Rabi,Drip,South,178.93,7.21,14.93
32.94,1233.93,Loamy,Wheat,Rabi,Flood,North,140.02,10.95,14.263
18.53,629.33,Silty,Sorghum,Zaid,Rainfed,East,186.73,10.17,10.967
33.93,643.34,Loamy,Wheat,Zaid,Flood,Central,51.55,10.95,10.469
17.71,538.04,Sandy,Sorghum,Rabi,Rainfed,South,128.46,9.85,10.768
16.49,214.8,Clay,Barley,Zaid,Rainfed,South,33.76,5.06,5.109
31.69,200.87,Sandy,Rice,Rabi,Drip,East,189.43,8.57,10.764
25.36,1447.39,Loamy,Wheat,Rabi,Flood,Central,134.1,11.14,13.548
26.01,1093.09,Silty,Wheat,Kharif,Flood,North,109.66,7.32,11.494
16.72,336.92,Clay,Maize,Rabi,Drip,Central,48.83,6.77,7.887
33.14,1278.84,Silty,Sorghum,Rabi,Drip,North,181.11,11.57,15.115
31.45,506.67,Clay,Maize,Kharif,Rainfed,Central,163.01,4.49,8.811
38.28,1049.91,Sandy,Barley,Kharif,Sprinkler,East,127.76,5.44,10.497
15.48,381.34,Loamy,Rice,Rabi,Sprinkler,East,191.82,4.85,7.932
25.61,448.83,Peaty,Barley,Zaid,Rainfed,East,14.08,11.72,9.334
26.55,400.45,Peaty,Wheat,Rabi,Flood,North,64.56,5.01,7.037
27.77,1434.51,Clay,Maize,Kharif,Rainfed,West,69.15,10.69,15.127
29.06,436.08,Clay,Rice,Rabi,Flood,North,122.66,11.43,11.506
21.76,1374.19,Loamy,Barley,Kharif,Sprinkler,North,187.45,9.09,16.036
16.99,1405.98,Sandy,Wheat,Kharif,Flood,South,11.14,5.67,7.55
25.78,772.36,Peaty,Wheat,Rabi,Sprinkler,West,121.81,8.56,11.439
35.96,711.78,Loamy,Barley,Kharif,Sprinkler,East,188.5,6.49,12.834
22.05,992.18,Sandy,Wheat,Rabi,Drip,Central,59.77,10.3,11.013
31.31,1181.76,Loamy,Maize,Kharif,Drip,West,185.7,9.33,14.349
38.79,229.68,Loamy,Sorghum,Kharif,Flood,Central,199.57,9.76,10.5
29.87,506.11,Silty,Maize,Rabi,Flood,West,88.16,8.85,8.415
23.3,1373.3,Silty,Rice,Rabi,Rainfed,Central,66.23,5.23,11.34
34.02,1416.29,Loamy,Rice,Kharif,Sprinkler,North,171.4,9.21,15.145
19.63,988.75,Silty,Barley,Rabi,Flood,South,124.34,10.06,11.904
39.89,581.39,Peaty,Wheat,Kharif,Drip,Central,188.72,7.94,12.129
34.02,925.98,Loamy,Sorghum,Rabi,Rainfed,North,116.98,11.06,12.444
21.78,939.26,Silty,Maize,Zaid,Rainfed,North,191.93,9.03,12.642
29.19,1350.44,Loamy,Barley,Zaid,Sprinkler,Central,58.54,7.53,10.367
15.58,1181.05,Sandy,Barley,Zaid,Drip,East,43.5,5.98,10.835
16.2,481.59,Sandy,Rice,Rabi,Sprinkler,North,198.65,9.86,12.415
24.15,673.12,Clay,Barley,Zaid,Flood,North,38.61,9.32,9.166
24.5,850.65,Sandy,Barley,Kharif,Drip,South,148.9,6.84,12.612
32.2,1199.71,Sandy,Wheat,Zaid,Drip,South,197.34,4.59,13.335
20.0,914.23,Loamy,Rice,Rabi,Rainfed,Central,17.71,7.0,8.465
29.35,314.02,Loamy,Barley,Rabi,Sprinkler,South,135.95,4.9,8.184
36.27,850.63,Silty,Barley,Zaid,Flood,West,62.94,4.88,9.287
17.06,585.27,Silty,Maize,Rabi,Drip,South,58.23,11.61,9.717
24.59,1241.94,Loamy,Barley,Rabi,Sprinkler,South,71.24,9.37,12.635
27.39,1142.04,Loamy,Wheat,Rabi,Sprinkler,South,73.74,7.57,11.408
34.76,1068.72,Loamy,Sorghum,Kharif,Flood,South,98.42,7.48,11.568
19.91,455.93,Silty,Barley,Kharif,Sprinkler,Central,67.4,7.33,8.071
38.28,866.89,Silty,Sorghum,Rabi,Flood,North,71.64,5.46,9.693
27.65,1068.57,Sandy,Sorghum,Kharif,Flood,West,88.43,9.3,10.53
17.0,1312.89,Silty,Wheat,Kharif,Rainfed,Central,168.26,8.44,13.157
20.65,1195.08,Clay,Rice,Rabi,Drip,South,186.65,5.41,12.995
36.22,1439.69,Clay,Wheat,Kharif,Drip,Central,137.41,7.47,14.151
21.09,1288.4,Silty,Maize,Rabi,Flood,East,17.01,8.39,11.507
25.55,624.16,Sandy,Maize,Zaid,Flood,East,178.55,4.73,9.929
19.01,642.66,Silty,Wheat,Zaid,Drip,Central,152.52,9.15,11.661
33.25,858.59,Sandy,Sorghum,Rabi,Flood,North,121.8,7.83,11.45
29.54,239.98,Sandy,Wheat,Rabi,Flood,East,160.98,5.38,8.959
38.7,431.93,Silty,Maize,Kharif,Flood,East,27.8,9.03,9.492
16.78,419.47,Silty,Rice,Kharif,Drip,Central,169.8,6.48,8.584
30.47,1213.64,Clay,Barley,Kharif,Flood,Central,187.61,8.83,13.655
19.44,1077.79,Peaty,Rice,Rabi,Drip,East,26.88,8.98,11.033
30.47,1464.46,Sandy,Rice,Kharif,Drip,West,199.99,11.0,17.033
34.61,1148.16,Loamy,Maize,Rabi,Flood,East,186.24,6.02,13.943
28.17,710.46,Peaty,Rice,Kharif,Flood,Central,113.72,8.68,10.137
35.1,685.74,Silty,Rice,Rabi,Flood,West,61.36,10.83,8.463
15.0,267.42,Loamy,Maize,Kharif,Drip,East,49.67,10.47,6.681
37.08,572.98,Peaty,Wheat,Kharif,Drip,West,22.27,11.28,8.24
16.74,451.62,Loamy,Sorghum,Rabi,Drip,North,130.39,4.26,8.535
26.25,1434.55,Sandy,Rice,Kharif,Drip,Central,17.92,11.97,11.897
30.07,1115.62,Peaty,Rice,Kharif,Flood,East,119.19,6.47,10.266
17.73,1081.63,Loamy,Rice,Kharif,Drip,Central,27.3,5.12,9.39
39.81,1114.72,Sandy,Barley,Kharif,Drip,Central,163.9,9.89,13.613
28.47,727.9,Loamy,Barley,Zaid,Flood,Central,95.62,10.8,11.229
39.26,365.71,Clay,Wheat,Kharif,Sprinkler,East,193.45,10.2,12.196
37.0,236.14,Loamy,Rice,Kharif,Rainfed,South,94.64,7.01,8.913
23.18,702.27,Loamy,Barley,Rabi,Flood,North,18.55,6.62,9.108
30.59,1267.82,Clay,Wheat,Rabi,Sprinkler,West,187.39,11.3,14.762
20.54,701.25,Loamy,Wheat,Kharif,Flood,Central,78.65,6.25,7.651
33.02,1347.01,Sandy,Wheat,Rabi,Rainfed,East,55.63,4.65,11.19
23.83,1143.06,Silty,Rice,Rabi,Drip,Central,137.36,4.26,10.525
30.25,479.09,Clay,Maize,Zaid,Flood,West,95.67,4.64,7.544
27.83,1328.53,Loamy,Barley,Kharif,Rainfed,Central,170.24,4.38,12.363
28.91,732.97,Loamy,Sorghum,Rabi,Rainfed,West,160.67,11.49,13.604
35.9,479.38,Loamy,Sorghum,Kharif,Flood,East,37.26,4.83,8.084
25.76,307.72,Sandy,Wheat,Rabi,Rainfed,South,63.86,11.07,8.062
26.56,1410.66,Sandy,Maize,Rabi,Flood,East,167.94,6.49,14.773
17.54,260.04,Clay,Rice,Rabi,Flood,East,40.96,11.62,9.023
34.33,1478.43,Sandy,Barley,Zaid,Sprinkler,North,95.6,7.3,13.83
22.04,295.39,Silty,Sorghum,Zaid,Rainfed,North,137.26,4.68,8.092
33.72,1284.46,Sandy,Barley,Zaid,Rainfed,West,181.25,4.32,13.769
16.44,722.4,Loamy,Maize,Kharif,Flood,Central,43.41,8.05,8.343
28.9,1495.69,Sandy,Maize,Kharif,Drip,West,173.74,6.12,13.73
35.41,1475.55,Clay,Rice,Kharif,Drip,South,190.2,7.17,15.064
36.08,1280.36,Loamy,Wheat,Kharif,Flood,East,36.61,9.26,11.675
27.54,1395.04,Peaty,Sorghum,Zaid,Sprinkler,West,62.77,11.92,13.203
20.0,576.66,Loamy,Wheat,Rabi,Drip,Central,108.71,7.51,9.81
30.57,559.61,Sandy,Rice,Kharif,Rainfed,South,142.26,11.68,12.296
36.03,379.56,Loamy,Sorghum,Zaid,Drip,South,105.4,4.22,7.656
16.25,425.75,Sandy,Wheat,Rabi,Rainfed,South,136.41,5.32,9.417
19.51,523.34,Sandy,Maize,Rabi,Sprinkler,South,40.54,7.07,6.652
23.59,402.28,Sandy,Sorghum,Rabi,Drip,North,105.15,4.32,7.397
33.6,264.44,Peaty,Rice,Zaid,Flood,South,94.35,10.09,9.294
25.32,1033.24,Clay,Wheat,Rabi,Rainfed,East,138.57,8.15,11.767
22.73,1068.92,Clay,Wheat,Kharif,Sprinkler,East,36.59,9.33,11.311
31.23,1019.92,Silty,Wheat,Rabi,Sprinkler,Central,86.68,10.91,10.622
24.83,1030.31,Clay,Sorghum,Kharif,Sprinkler,South,72.31,8.26,12.592
37.62,1074.14,Clay,Rice,Rabi,Rainfed,South,102.77,4.53,10.284
29.04,663.82,Sandy,Rice,Rabi,Drip,North,26.34,11.24,10.053
28.55,352.5,Silty,Wheat,Kharif,Drip,North,42.57,4.88,7.646
34.31,225.76,Peaty,Barley,Rabi,Drip,West,160.51,8.04,8.648
26.59,1494.98,Peaty,Barley,Zaid,Sprinkler,North,48.88,4.5,11.23
26.67,1439.62,Sandy,Sorghum,Rabi,Sprinkler,South,33.95,4.63,11.292
34.6,1357.88,Peaty,Wheat,Kharif,Flood,West,87.44,9.16,12.118
33.55,568.35,Clay,Rice,Kharif,Flood,East,168.47,6.85,10.168
30.93,515.72,Loamy,Wheat,Zaid,Flood,West,37.92,4.84,7.579
19.37,350.0,Loamy,Wheat,Rabi,Flood,West,10.11,10.62,6.328
29.86,1350.54,Loamy,Wheat,Zaid,Sprinkler,Central,155.77,5.4,13.112
38.78,1361.72,Peaty,Wheat,Kharif,Flood,South,10.62,8.99,11.378
19.65,782.6,Silty,Sorghum,Zaid,Drip,East,81.92,6.16,9.175
37.44,808.11,Loamy,Rice,Zaid,Rainfed,North,181.27,4.02,10.66
31.45,572.39,Silty,Barley,Kharif,Sprinkler,South,21.98,5.37,5.707
23.09,331.33,Silty,Rice,Zaid,Flood,Central,75.01,8.05,7.199
31.51,653.9,Clay,Wheat,Kharif,Rainfed,Central,33.83,10.93,9.738
19.23,1461.86,Sandy,Rice,Kharif,Rainfed,Central,108.21,4.73,11.902
24.27,1155.2,Sandy,Maize,Rabi,Sprinkler,Central,77.43,10.24,12.115
22.28,1330.81,Peaty,Barley,Rabi,Sprinkler,South,24.0,8.49,10.104
21.07,233.15,Silty,Maize,Rabi,Flood,South,180.3,11.25,8.798
32.56,810.55,Sandy,Maize,Zaid,Rainfed,South,95.6,6.13,10.19
26.93,1215.26,Peaty,Wheat,Zaid,Flood,Central,187.55,5.39,12.958
20.77,789.49,Clay,Rice,Zaid,Flood,North,80.96,8.92,10.1
18.73,549.86,Sandy,Rice,Rabi,Rainfed,Central,195.25,10.59,10.651
26.0,383.99,Sandy,Maize,Kharif,Flood,North,187.22,9.33,10.869
37.17,700.68,Loamy,Sorghum,Kharif,Rainfed,Central,199.84,6.14,11.241
33.31,1421.85,Peaty,Wheat,Rabi,Drip,South,79.52,10.53,15.229
33.35,569.63,Silty,Barley,Kharif,Drip,West,108.71,7.44,8.563
39.47,259.94,Clay,Rice,Kharif,Flood,Central,150.81,11.31,11.717
33.78,1351.82,Sandy,Barley,Rabi,Flood,East,41.49,10.3,11.577
28.26,970.35,Silty,Wheat,Rabi,Sprinkler,West,57.74,8.84,10.527
34.46,453.46,Sandy,Maize,Zaid,Flood,West,25.6,5.51,7.208
24.25,769.6,Silty,Rice,Zaid,Drip,South,45.24,7.3,9.44
39.09,710.68,Loamy,Sorghum,Zaid,Rainfed,North,146.75,9.86,12.886
17.96,890.96,Loamy,Wheat,Rabi,Sprinkler,Central,13.43,6.05,8.185
36.23,600.97,Silty,Barley,Rabi,Flood,Central,178.22,6.86,10.548
15.1,1297.63,Loamy,Wheat,Kharif,Flood,North,25.18,6.14,9.854
19.85,781.78,Clay,Sorghum,Rabi,Sprinkler,Central,96.67,6.54,9.447
26.71,260.28,Silty,Rice,Zaid,Flood,West,116.61,7.24,7.874
24.24,677.51,Loamy,Maize,Kharif,Drip,North,45.44,9.83,9.18
24.78,709.31,Silty,Rice,Rabi,Drip,West,174.28,4.35,11.429
28.15,809.59,Clay,Sorghum,Rabi,Drip,South,118.77,7.36,10.797
22.99,631.28,Clay,Sorghum,Rabi,Rainfed,East,159.45,11.4,11.164
26.23,704.78,Loamy,Rice,Rabi,Flood,Central,26.91,4.79,8.635
21.95,802.59,Silty,Barley,Kharif,Sprinkler,East,99.8,9.44,12.16
15.36,404.08,Sandy,Rice,Rabi,Flood,North,84.67,10.74,10.067
28.83,1183.41,Silty,Sorghum,Rabi,Sprinkler,East,35.43,8.06,10.825
21.43,996.67,Clay,Wheat,Rabi,Drip,West,142.82,6.86,11.452
31.42,1351.96,Clay,Barley,Rabi,Drip,East,76.36,7.1,12.478
32.96,1373.71,Loamy,Wheat,Kharif,Sprinkler,South,139.14,5.78,13.013
22.05,1073.76,Peaty,Rice,Rabi,Drip,Central,80.25,10.52,10.137
25.9,1274.53,Sandy,Barley,Kharif,Drip,South,162.6,4.77,13.507
37.31,469.32,Sandy,Wheat,Kharif,Rainfed,West,89.84,8.4,8.655
21.55,518.07,Sandy,Rice,Kharif,Sprinkler,Central,27.97,10.3,7.371
38.5,1363.11,Loamy,Sorghum,Rabi,Drip,East,140.24,8.7,14.017
22.73,296.64,Sandy,Barley,Kharif,Drip,East,167.53,9.18,10.907
21.25,243.61,Sandy,Rice,Rabi,Rainfed,North,168.19,5.61,8.443
32.74,975.23,Silty,Wheat,Kharif,Sprinkler,North,78.0,9.9,12.455
29.54,1001.84,Clay,Wheat,Rabi,Sprinkler,Central,126.85,9.22,12.779
19.7,873.12,Silty,Wheat,Rabi,Rainfed,Central,161.33,5.21,11.522
38.0,1401.8,Silty,Maize,Kharif,Flood,North,111.04,4.11,11.782
23.93,1348.96,Peaty,Barley,Zaid,Rainfed,Central,11.51,6.43,9.067
17.36,472.29,Silty,Rice,Kharif,Flood,West,58.2,7.07,6.706
32.66,301.95,Silty,Wheat,Rabi,Flood,West,82.08,6.16,9.372
21.99,260.92,Sandy,Maize,Rabi,Drip,Central,134.56,8.83,8.024
39.62,1302.87,Silty,Sorghum,Kharif,Drip,North,149.28,7.12,15.107
27.29,916.24,Loamy,Rice,Zaid,Rainfed,Central,139.96,4.12,10.508
34.15,1111.1,Sandy,Barley,Kharif,Rainfed,South,35.87,9.79,10.385
23.1,1421.24,Silty,Wheat,Kharif,Drip,South,181.71,6.84,13.476
15.74,635.82,Loamy,Barley,Rabi,Drip,North,131.43,9.26,11.103
36.66,1460.87,Peaty,Maize,Rabi,Sprinkler,Central,140.78,10.4,14.861
17.45,869.14,Silty,Maize,Rabi,Drip,South,25.93,8.05,8.252
36.33,1244.85,Silty,Maize,Zaid,Flood,North,103.48,10.91,14.498
18.34,1281.55,Peaty,Rice,Rabi,Flood,East,58.2,11.73,11.826
38.23,819.31,Loamy,Wheat,Zaid,Rainfed,South,95.98,8.83,10.867
36.26,496.89,Silty,Wheat,Kharif,Flood,West,117.03,5.1,10.054
31.79,711.77,Loamy,Wheat,Rabi,Flood,South,171.79,10.16,13.089
17.98,1145.36,Loamy,Wheat,Rabi,Sprinkler,Central,141.34,9.5,12.828
22.58,1104.27,Peaty,Maize,Rabi,Flood,East,115.97,7.68,11.249
34.58,571.19,Loamy,Sorghum,Rabi,Flood,South,45.79,10.83,9.267
37.35,1238.13,Loamy,Rice,Rabi,Drip,Central,151.76,10.94,16.673
16.42,494.54,Peaty,Wheat,Kharif,Sprinkler,South,69.55,6.52,6.672
38.66,831.45,Loamy,Barley,Kharif,Drip,East,62.94,8.77,9.023
32.17,1466.19,Clay,Rice,Rabi,Drip,South,41.8,10.42,12.983
32.29,677.31,Loamy,Maize,Rabi,Flood,South,171.51,9.9,11.836
24.84,1321.92,Loamy,Sorghum,Kharif,Rainfed,North,29.45,8.1,11.843
25.66,560.36,Silty,Maize,Zaid,Flood,North,136.7,10.54,10.515
24.19,1468.85,Peaty,Maize,Rabi,Drip,North,196.31,6.55,14.971
35.4,202.45,Silty,Barley,Zaid,Flood,North,52.06,6.9,7.126
38.46,822.47,Peaty,Maize,Rabi,Flood,East,82.26,11.41,11.375
35.56,1431.7,Silty,Sorghum,Kharif,Rainfed,East,115.68,10.21,14.626
38.52,1270.94,Peaty,Rice,Rabi,Sprinkler,East,124.49,6.35,12.327
34.2,217.5,Loamy,Sorghum,Zaid,Flood,West,97.31,11.49,11.134
35.74,817.36,Sandy,Barley,Kharif,Drip,East,151.22,7.57,12.688
20.74,1339.71,Loamy,Maize,Rabi,Sprinkler,South,145.54,11.47,14.521
23.8,1224.71,Silty,Rice,Rabi,Sprinkler,Central,175.55,7.19,13.878
39.43,936.84,Silty,Maize,Rabi,Sprinkler,North,147.9,11.3,13.197
19.35,759.53,Loamy,Sorghum,Kharif,Drip,West,36.24,5.13,7.928
35.78,968.44,Loamy,Wheat,Rabi,Rainfed,South,64.32,10.51,11.992
16.54,413.34,Sandy,Maize,Zaid,Drip,West,83.26,11.51,10.051
23.54,726.12,Clay,Barley,Rabi,Flood,East,136.82,5.94,10.553
17.07,400.73,Loamy,Wheat,Kharif,Sprinkler,South,88.24,4.89,7.657
31.76,1463.75,Loamy,Barley,Rabi,Sprinkler,South,114.59,6.34,14.621
29.44,1272.0,Peaty,Sorghum,Kharif,Flood,Central,46.88,8.49,11.895
34.6,1339.14,Loamy,Maize,Rabi,Flood,East,33.52,5.58,10.146
37.45,459.45,Loamy,Sorghum,Rabi,Flood,East,59.62,11.49,10.135
26.15,921.15,Loamy,Wheat,Rabi,Flood,North,72.37,9.52,10.926
39.3,334.81,Clay,Wheat,Rabi,Flood,North,181.92,8.23,11.717
34.26,991.38,Sandy,Maize,Rabi,Drip,South,123.92,6.59,10.152
35.26,814.08,Loamy,Maize,Kharif,Rainfed,West,176.72,11.38,14.644
16.07,382.25,Silty,Barley,Zaid,Sprinkler,Central,190.66,11.08,10.001
37.34,517.29,Peaty,Maize,Kharif,Rainfed,West,190.79,11.88,13.935
31.12,243.18,Loamy,Wheat,Kharif,Sprinkler,South,47.49,11.19,8.917
20.52,1364.72,Loamy,Wheat,Rabi,Sprinkler,East,144.72,10.5,13.363
30.39,556.21,Silty,Rice,Rabi,Drip,East,39.45,11.76,9.125
32.17,1210.43,Silty,Rice,Kharif,Flood,South,18.56,6.26,9.884
33.04,609.04,Clay,Sorghum,Rabi,Sprinkler,East,29.99,6.36,8.265
30.09,454.51,Silty,Barley,Rabi,Sprinkler,Central,80.42,7.56,7.838
27.1,618.95,Silty,Sorghum,Kharif,Sprinkler,East,37.74,4.81,7.216
31.5,767.01,Loamy,Maize,Rabi,Drip,North,143.55,8.52,12.249
22.49,425.53,Clay,Rice,Zaid,Rainfed,West,104.66,6.62,8.481
24.56,853.91,Peaty,Wheat,Kharif,Drip,Central,52.72,7.38,9.323
15.64,1132.92,Loamy,Rice,Rabi,Flood,South,152.85,4.13,11.747
17.21,586.61,Clay,Wheat,Kharif,Flood,Central,53.56,6.66,6.989
38.01,618.84,Loamy,Rice,Kharif,Flood,West,122.91,11.76,10.963
33.55,444.87,Clay,Sorghum,Kharif,Drip,East,155.08,5.05,9.35
32.7,812.45,Clay,Sorghum,Zaid,Sprinkler,West,84.07,10.17,11.339
35.09,840.86,Silty,Barley,Rabi,Rainfed,North,176.55,5.96,11.363
37.62,960.24,Silty,Wheat,Zaid,Flood,South,133.22,7.69,12.224
37.58,1106.93,Loamy,Wheat,Zaid,Sprinkler,West,166.15,8.28,13.871
15.03,383.45,Clay,Maize,Kharif,Drip,North,30.01,6.77,6.868
21.74,595.96,Sandy,Rice,Kharif,Sprinkler,South,68.77,11.35,10.382
30.95,515.99,Clay,Rice,Rabi,Flood,North,107.79,4.68,8.352
37.23,480.76,Sandy,Maize,Kharif,Flood,Central,168.96,11.5,13.25
17.25,471.06,Clay,Wheat,Rabi,Sprinkler,North,99.81,6.06,8.321
23.1,320.02,Loamy,Barley,Rabi,Flood,East,183.94,9.98,10.388
34.75,1414.32,Silty,Rice,Rabi,Rainfed,South,81.67,4.48,12.884
36.86,212.23,Loamy,Barley,Kharif,Rainfed,West,45.11,4.73,6.205
19.49,925.6,Loamy,Barley,Kharif,Flood,South,170.66,7.03,10.783
31.17,1431.68,Clay,Maize,Rabi,Drip,Central,125.65,7.58,13.874
23.04,535.04,Peaty,Wheat,Zaid,Drip,South,89.72,11.58,8.739
18.45,1257.89,Loamy,Maize,Zaid,Drip,East,183.07,11.78,14.171
25.88,707.09,Clay,Rice,Zaid,Flood,East,42.91,4.14,7.787
20.65,456.98,Loamy,Wheat,Kharif,Rainfed,East,166.59,8.81,10.74
24.09,1462.32,Loamy,Maize,Zaid,Flood,North,73.27,5.82,12.438
30.11,905.41,Silty,Wheat,Rabi,Flood,West,139.08,7.37,11.955
19.22,715.91,Silty,Wheat,Kharif,Sprinkler,North,51.5,9.57,9.516
20.33,1092.29,Clay,Wheat,Kharif,Flood,East,120.53,4.03,9.946
15.24,607.47,Loamy,Sorghum,Zaid,Rainfed,East,59.57,6.43,8.168
34.75,508.52,Clay,Wheat,Kharif,Drip,Central,188.99,10.22,11.793
30.32,896.95,Loamy,Maize,Rabi,Rainfed,East,43.99,10.88,10.527
38.49,742.8,Silty,Maize,Rabi,Drip,North,50.05,10.9,10.226
34.81,428.51,Clay,Maize,Rabi,Rainfed,Central,67.25,7.03,9.576
28.48,693.93,Loamy,Barley,Zaid,Drip,East,196.15,10.0,13.715
30.14,547.73,Loamy,Wheat,Kharif,Drip,West,104.02,6.86,7.615
28.26,725.85,Clay,Wheat,Rabi,Flood,North,109.54,10.22,10.766
24.94,1174.61,Silty,Barley,Kharif,Sprinkler,North,147.99,11.5,12.985
37.51,333.64,Silty,Wheat,Kharif,Flood,North,56.22,4.04,6.974
31.84,1201.09,Sandy,Wheat,Rabi,Sprinkler,North,141.37,4.12,13.008
29.76,1451.95,Sandy,Maize,Kharif,Sprinkler,North,185.12,8.32,15.035
37.32,1089.62,Sandy,Wheat,Zaid,Flood,Central,85.54,6.41,12.185
32.79,1066.2,Silty,Rice,Kharif,Flood,South,182.22,4.11,11.619
34.34,987.21,Peaty,Wheat,Kharif,Flood,West,18.06,9.71,11.749
26.52,683.66,Loamy,Wheat,Kharif,Drip,Central,139.4,7.45,12.269
30.93,912.48,Clay,Rice,Zaid,Sprinkler,Central,141.71,11.23,12.998
25.76,1143.53,Clay,Maize,Rabi,Flood,West,19.33,11.98,8.964
17.75,684.98,Sandy,Maize,Rabi,Rainfed,South,20.97,5.26,5.907
26.92,1206.0,Silty,Maize,Rabi,Sprinkler,North,56.32,5.6,9.507
28.24,1297.39,Clay,Maize,Kharif,Rainfed,South,152.77,8.35,14.392
15.25,554.75,Loamy,Barley,Kharif,Drip,West,142.89,9.27,10.019
33.03,1246.84,Clay,Wheat,Kharif,Flood,Central,159.97,10.58,13.629
18.5,554.24,Sandy,Wheat,Rabi,Rainfed,Central,69.01,9.91,9.523
25.96,495.04,Loamy,Rice,Zaid,Sprinkler,West,76.57,9.96,8.899
39.24,1473.63,Loamy,Rice,Zaid,Sprinkler,West,12.35,10.57,11.452
25.33,918.14,Clay,Rice,Kharif,Rainfed,South,33.4,11.94,9.032
33.03,1065.07,Clay,Wheat,Zaid,Sprinkler,West,195.08,8.06,14.363
23.42,1245.15,Sandy,Maize,Kharif,Drip,Central,195.35,6.1,13.995
26.62,1354.2,Sandy,Maize,Kharif,Drip,West,102.8,9.54,12.377
31.63,695.78,Sandy,Rice,Kharif,Drip,West,17.15,6.76,7.305
21.57,1117.84,Silty,Barley,Zaid,Rainfed,Central,37.83,8.84,10.116
33.49,376.73,Clay,Rice,Kharif,Rainfed,Central,101.8,10.77,11.723
32.42,778.38,Sandy,Maize,Rabi,Flood,Central,10.04,10.94,9.995
20.94,207.37,Loamy,Rice,Rabi,Rainfed,Central,69.35,4.33,5.624
20.96,1138.63,Silty,Maize,Rabi,Rainfed,West,70.82,11.16,11.341
32.21,310.62,Silty,Rice,Rabi,Rainfed,West,77.31,4.2,7.641
33.65,662.28,Clay,Wheat,Rabi,Sprinkler,South,199.06,8.03,13.028
30.24,423.74,Loamy,Wheat,Kharif,Rainfed,Central,47.28,7.91,7.08
21.45,1367.84,Loamy,Wheat,Kharif,Rainfed,Central,159.0,6.92,12.903
25.36,1040.77,Loamy,Maize,Kharif,Drip,North,121.39,8.5,11.932
36.29,1398.36,Silty,Maize,Rabi,Drip,East,184.96,8.21,15.031
30.15,314.03,Clay,Barley,Kharif,Sprinkler,South,195.83,7.8,10.616
38.88,1138.78,Loamy,Wheat,Kharif,Sprinkler,South,15.47,7.72,10.468
27.65,588.2,Silty,Wheat,Rabi,Drip,East,16.04,6.54,8.949
32.96,1423.08,Peaty,Wheat,Zaid,Sprinkler,South,22.72,8.29,11.359
17.41,375.21,Clay,Wheat,Rabi,Rainfed,South,154.53,6.49,9.73
35.33,1118.19,Silty,Maize,Zaid,Flood,North,106.59,11.69,13.001
18.16,1216.33,Sandy,Sorghum,Rabi,Sprinkler,North,112.68,5.31,12.763
26.95,1207.18,Silty,Maize,Kharif,Rainfed,South,172.57,11.17,14.189
38.43,1116.85,Loamy,Barley,Rabi,Sprinkler,South,45.5,10.53,11.863
20.52,509.53,Silty,Rice,Kharif,Flood,West,11.57,6.16,7.547
26.99,814.71,Clay,Rice,Kharif,Flood,West,142.79,9.49,11.155
26.11,1155.45,Peaty,Barley,Rabi,Sprinkler,East,14.36,6.63,10.444
22.87,569.25,Sandy,Wheat,Rabi,Sprinkler,North,195.55,8.84,11.366
37.82,1227.74,Silty,Maize,Zaid,Sprinkler,Central,35.27,7.75,11.264
34.73,769.8,Sandy,Sorghum,Kharif,Rainfed,Central,152.67,6.37,10.539
15.49,668.06,Clay,Wheat,Rabi,Flood,South,190.37,4.07,10.375
26.7,1311.42,Sandy,Rice,Kharif,Sprinkler,South,43.66,9.86,11.426
39.45,757.33,Loamy,Sorghum,Zaid,Sprinkler,North,190.61,7.73,12.734
