movie_id,budget_usd,marketing_spend_usd,runtime_minutes,num_screens,director_previous_hits,lead_actor_popularity_score,pre_release_imdb_score,release_month,sequel_flag,genre,language,age_rating,opening_weekend_screens,social_media_buzz_score,box_office_revenue_usd
MOV07242,9140594,4958191,155,3598,14,6.77,5.7,11,1,Action,English,PG-13,2802,30.67,92641836
MOV07243,77429247,45723465,133,3402,11,4.16,4.5,2,1,Animation,French,PG,3108,7.16,311846159
MOV07244,166122103,18274651,98,2676,9,1.03,5.6,5,1,Romance,Korean,G,2302,7.84,383735620
MOV07245,104129807,38864724,112,1903,6,4.57,6.0,4,0,Sci-Fi,Hindi,PG,1270,47.51,315225184
MOV07246,37850216,10251776,102,1006,2,8.24,7.5,11,1,Animation,Spanish,PG,964,84.84,140273595
MOV07247,113023583,26955535,171,4446,9,9.5,6.1,5,0,Thriller,Spanish,R,2900,93.31,335911263
MOV07248,40989821,10979254,136,4469,10,3.48,6.2,7,1,Sci-Fi,Hindi,PG,4423,23.41,161761948
MOV07249,50382042,21132187,174,1618,6,9.29,5.6,3,1,Sci-Fi,English,R,1605,89.85,184370759
MOV07250,109085531,21310731,125,1077,6,8.8,6.0,8,1,Thriller,Spanish,PG,561,5.76,302781835
MOV07251,72243472,40198460,81,1700,1,4.66,5.5,11,0,Horror,French,PG,959,84.16,249038317
MOV07252,25309567,8429535,97,3020,7,1.04,8.0,12,0,Comedy,Hindi,G,1863,55.42,96651298
MOV07253,136466477,35861809,120,4057,6,8.6,9.4,12,1,Thriller,Korean,G,2777,9.54,404836810
MOV07254,146205434,70582963,164,1507,8,3.58,8.0,9,1,Romance,Hindi,PG,1245,8.62,467770875
MOV07255,151390201,16376382,152,3846,11,7.8,4.4,1,0,Animation,French,G,2625,15.08,368077017
MOV07256,14849214,4691259,102,1167,3,6.14,7.5,1,1,Romance,Hindi,R,1130,5.77,81034323
MOV07257,75274929,20900219,98,1946,8,2.99,7.9,9,0,Romance,French,R,1436,70.97,215591791
MOV07258,38297350,10306006,81,4102,0,6.83,8.3,10,1,Thriller,French,PG-13,3194,62.03,155020470
MOV07259,164670028,44219778,174,4466,4,7.88,8.2,1,0,Action,Hindi,G,3631,84.03,458645132
MOV07260,131694414,15228574,177,2407,9,5.27,6.8,2,1,Sci-Fi,Hindi,PG-13,1715,49.11,320519368
MOV07261,51875992,9133193,153,2867,6,7.73,5.4,3,1,Drama,Hindi,R,2343,58.74,173480114
MOV07262,161487867,27605152,123,2605,3,4.64,4.7,7,0,Horror,Korean,G,1419,15.23,389872887
MOV07263,109871445,65297176,77,772,12,9.82,4.0,10,1,Drama,Korean,PG,579,52.58,397068441
MOV07264,42991679,4775639,76,1721,14,3.16,4.0,3,0,Romance,French,PG-13,1144,32.2,117013991
MOV07265,11938814,2191212,81,3650,6,8.0,9.1,9,0,Action,Spanish,G,2193,45.68,82127885
MOV07266,58062361,34087672,154,3529,13,7.75,7.3,2,0,Action,Hindi,G,1831,83.83,234818336
MOV07267,16467488,6819652,95,540,11,5.76,7.2,3,0,Drama,Spanish,R,480,67.5,66293137
MOV07268,177757450,57830464,83,1237,14,4.15,6.1,9,0,Sci-Fi,English,PG,693,7.03,490178846
MOV07269,163294296,22760035,86,2296,8,5.01,8.4,6,0,Animation,English,G,1344,95.92,376043915
MOV07270,106532532,46323602,167,1768,12,6.67,5.2,11,0,Drama,Hindi,G,1032,26.49,338948458
MOV07271,51711717,8734186,98,3594,13,5.77,8.1,12,1,Sci-Fi,English,G,3558,46.47,183035492
MOV07272,63918696,27842540,107,1208,4,7.85,6.0,11,0,Horror,Spanish,G,757,47.48,209108035
MOV07273,78656492,46374943,152,2783,4,4.25,7.9,9,0,Sci-Fi,English,PG-13,1650,65.18,283699399
MOV07274,196379543,71872228,117,625,1,1.97,7.9,5,0,Thriller,Hindi,R,615,84.64,542828397
MOV07275,96190439,19915492,156,1277,13,5.55,5.7,4,1,Drama,French,PG,1038,28.95,262368099
MOV07276,84997037,35073336,79,1335,4,3.33,9.1,2,0,Animation,Korean,PG,1123,30.2,263922715
MOV07277,189863072,67679510,153,2687,7,6.55,6.8,12,0,Comedy,Korean,PG-13,2438,23.05,554100271
MOV07278,118078672,43284114,145,1378,3,5.68,5.4,1,1,Thriller,Korean,R,1065,76.23,352151395
MOV07279,190403863,64557091,163,893,1,8.01,7.7,11,1,Horror,French,R,688,63.99,552688147
MOV07280,154872612,67659242,88,1327,7,6.18,8.1,5,0,Animation,English,PG,1325,21.77,469913982
MOV07281,157439352,60767288,178,2674,3,4.88,9.2,1,1,Horror,Korean,G,2259,45.24,479820466
MOV07282,26971841,16007721,110,4369,13,2.08,4.4,6,1,Drama,Spanish,G,3738,41.19,147640598
MOV07283,96655263,49577549,109,3685,12,2.08,7.0,11,1,Romance,English,G,2004,54.2,356858795
MOV07284,131304835,30508571,124,2443,4,6.76,6.7,6,1,Comedy,French,R,1361,82.29,371513390
MOV07285,158601908,73413375,162,1336,13,8.93,5.7,7,0,Comedy,Korean,PG-13,1007,89.36,501912162
MOV07286,34970993,7244247,153,1024,11,4.73,8.2,9,0,Romance,English,G,885,22.53,106973788
MOV07287,122686383,60260263,85,1751,6,5.78,5.1,6,0,Action,French,G,1535,60.7,406334856
MOV07288,82880157,14402815,98,4092,10,6.32,5.8,3,0,Comedy,Hindi,R,3648,80.44,232156666
MOV07289,79573735,26798597,149,645,4,5.3,8.2,8,0,Action,Korean,PG,552,14.58,227350753
MOV07290,117804537,58348952,118,3734,12,1.54,6.6,5,0,Sci-Fi,Hindi,R,2085,34.8,402230569
MOV07291,27935185,6706018,125,1234,14,6.3,4.7,8,0,Animation,Hindi,G,1131,16.97,98255660
MOV07292,41710838,21629553,91,3275,9,2.23,8.9,8,0,Sci-Fi,Korean,R,2893,38.31,163662492
MOV07293,140019164,59098638,144,2423,3,6.0,8.0,3,1,Romance,Spanish,PG-13,1663,5.14,445630327
MOV07294,80258185,23978028,159,668,14,7.98,7.1,7,1,Animation,Hindi,PG-13,470,49.91,249003089
MOV07295,149430700,46578797,82,2061,6,1.05,7.4,4,1,Romance,French,R,1600,99.66,413918303
MOV07296,7931344,4465313,153,1648,12,4.87,7.4,9,0,Sci-Fi,Spanish,PG,1642,87.63,53329197
MOV07297,35179345,7348806,170,799,3,7.71,6.7,7,0,Action,Hindi,PG-13,696,51.37,105777888
MOV07298,178681961,79813891,148,3821,9,5.76,8.1,10,0,Thriller,Hindi,PG-13,3511,59.12,569022542
MOV07299,178078767,80784916,102,1437,11,3.12,7.9,2,0,Thriller,Korean,PG-13,866,77.04,547612413
MOV07300,179194532,100568423,153,1021,3,7.28,4.0,1,0,Comedy,Korean,PG-13,768,23.97,595974571
MOV07301,159368300,72764718,86,2652,14,8.05,4.6,6,0,Drama,English,R,2072,55.42,514111311
MOV07302,66877073,26231442,117,1117,1,4.26,4.1,6,0,Animation,Korean,R,583,48.84,200097326
MOV07303,60115024,33139084,156,1468,4,3.68,4.9,10,0,Thriller,Korean,PG-13,815,39.06,214502438
MOV07304,66440781,34188167,111,4084,7,5.91,4.4,5,1,Romance,English,PG-13,2479,46.12,265935857
MOV07305,43192304,19798843,162,2217,3,4.29,5.1,2,0,Horror,Spanish,PG,2087,77.18,163294006
MOV07306,114058526,13263773,137,2435,10,8.52,7.0,9,0,Comedy,English,G,2161,38.66,281032525
MOV07307,17480387,5012679,175,1005,12,8.01,7.7,6,0,Animation,Korean,PG-13,746,92.01,68728813
MOV07308,63545233,26431311,167,801,14,3.81,9.1,4,0,Action,Spanish,PG-13,714,89.9,198260300
MOV07309,9625146,3475883,137,1152,1,5.11,8.1,7,0,Drama,English,PG,876,97.4,51004001
MOV07310,89595831,23264378,84,3801,8,9.01,4.2,9,0,Action,English,R,3652,7.37,267274038
MOV07311,151019959,26007442,152,563,5,2.33,6.6,8,1,Thriller,English,PG,361,61.11,353487800
MOV07312,71717998,27001703,154,3137,2,7.79,7.7,1,1,Animation,Korean,PG-13,1754,21.44,256554197
MOV07313,26319530,6394561,111,2779,12,3.85,5.7,3,0,Action,Hindi,PG,1457,8.94,104543891
MOV07314,7630604,1652027,85,2122,13,2.08,6.0,10,1,Horror,English,PG-13,1525,51.88,49368900
MOV07315,31334030,9383887,164,3754,9,2.05,8.4,2,0,Drama,Spanish,G,2449,93.4,127253796
MOV07316,119267662,58768629,178,818,10,3.49,4.3,3,1,Sci-Fi,Korean,G,804,30.17,393572752
MOV07317,125894171,43298373,93,2181,4,5.93,7.0,5,1,Comedy,Spanish,G,2052,40.44,372990534
MOV07318,170559012,35518249,126,1328,5,9.17,8.4,6,1,Romance,Hindi,R,949,68.58,440857747
MOV07319,106696089,16906162,92,591,8,3.73,8.4,3,0,Animation,Spanish,PG-13,300,87.63,257952124
MOV07320,190872051,66708566,168,4206,4,2.79,4.7,2,1,Animation,English,PG-13,2300,11.1,556107744
MOV07321,17819353,8859482,106,4359,8,5.31,8.6,5,0,Sci-Fi,Spanish,R,2648,59.8,105260969
MOV07322,128271065,54695938,97,1460,0,2.41,4.4,4,0,Action,Spanish,PG-13,1016,24.66,392193313
MOV07323,51470573,11121475,86,563,11,3.45,9.1,5,0,Horror,Korean,G,507,77.91,136895046
MOV07324,104297115,33203329,132,1343,14,9.88,5.2,10,1,Animation,Spanish,PG,1244,27.27,323206071
MOV07325,32578449,17188884,151,718,9,6.02,4.6,4,1,Drama,French,PG,717,73.02,143017031
MOV07326,73521183,13882854,95,1203,3,8.06,4.4,4,0,Horror,French,PG,920,71.69,196354167
MOV07327,13184706,4826133,95,1118,0,2.91,5.9,8,1,Romance,Korean,PG,1088,97.61,62892452
MOV07328,169147393,47042554,167,2432,1,5.68,5.9,6,1,Horror,French,R,2010,49.95,472236623
MOV07329,182336032,29554825,167,746,1,5.59,6.9,2,0,Drama,Korean,PG-13,551,16.81,425412619
MOV07330,149384553,18665892,165,1463,9,8.31,8.0,3,0,Drama,Spanish,PG,830,79.51,339654969
MOV07331,28726096,10856616,103,1996,10,1.19,6.8,8,0,Romance,Korean,R,1912,74.98,106256101
MOV07332,53289440,5881791,153,1513,4,8.74,9.4,1,1,Drama,French,G,1432,85.24,151000638
MOV07333,127053182,19276897,121,556,0,1.72,5.2,6,1,Horror,English,R,522,56.3,299201344
MOV07334,162538690,44500190,86,1568,9,9.25,5.2,3,1,Action,English,R,1539,66.24,450680576
MOV07335,199859824,24334950,132,4459,13,2.29,7.9,9,0,Romance,French,PG-13,4055,96.37,463157139
MOV07336,155497590,46683892,115,1609,2,5.79,5.7,10,1,Horror,English,G,808,2.59,443433458
MOV07337,88777945,14664563,93,2528,10,1.89,4.9,11,1,Action,Korean,PG-13,2167,67.12,243725374
MOV07338,189699955,52155450,86,1561,5,5.02,8.4,1,0,Comedy,French,G,1105,46.58,503341195
MOV07339,178314659,88369150,97,2729,0,3.69,5.2,2,1,Action,Hindi,R,2652,41.7,581911614
MOV07340,15999412,6610671,79,2711,11,4.78,8.1,6,0,Comedy,Spanish,R,2418,30.57,86733328
MOV07341,168005813,54215566,100,1256,10,5.91,5.1,12,1,Sci-Fi,Hindi,R,1132,72.87,486545589
MOV07342,115762797,16891719,137,2358,0,5.13,9.2,4,1,Comedy,Korean,G,1307,12.4,294893862
MOV07343,192535971,78857887,126,2412,2,1.21,5.6,12,0,Horror,French,G,1765,23.7,562838368
MOV07344,177386455,32258582,84,625,8,8.77,8.1,10,1,Sci-Fi,Spanish,R,454,32.8,440662404
MOV07345,140756732,19465694,160,3778,1,1.85,8.6,1,0,Horror,Hindi,PG-13,2823,21.06,331340787
MOV07346,87128445,37639314,113,766,14,9.83,4.7,10,1,Horror,Korean,R,687,15.44,297173101
MOV07347,37316288,20748973,97,2901,11,8.66,4.4,4,0,Comedy,Korean,PG,1770,49.06,163604691
MOV07348,86999128,28735526,85,3982,5,6.05,7.3,2,0,Drama,English,R,2348,12.71,266492352
MOV07349,116432713,14029903,166,2122,2,3.21,7.4,9,0,Horror,Spanish,PG,1971,31.38,271852883
MOV07350,1029813,556252,169,2180,5,1.78,7.4,7,0,Thriller,Spanish,R,1999,90.83,22981219
MOV07351,54543055,7280782,146,3693,10,7.05,6.5,6,1,Sci-Fi,Hindi,PG,3076,55.08,184129250
MOV07352,56191993,29992848,177,2031,10,2.81,9.1,12,0,Horror,Spanish,PG,1079,52.42,207825503
MOV07353,90857223,26885532,122,2506,6,7.6,7.8,9,0,Drama,Hindi,PG-13,2155,81.27,260370782
MOV07354,115692582,32705977,166,1109,12,8.49,4.4,8,1,Drama,French,R,614,69.41,340251205
MOV07355,192050587,71327336,90,968,12,9.9,8.3,2,0,Animation,French,PG-13,676,37.0,560637015
MOV07356,42850767,24790985,120,1300,6,5.54,5.5,3,1,Romance,French,PG-13,1195,14.31,183909854
MOV07357,184799955,101523601,121,632,13,9.77,8.0,7,0,Horror,Hindi,R,325,75.49,619749651
MOV07358,158641798,53171185,169,3950,1,2.34,4.3,10,0,Drama,Hindi,PG,3227,11.97,444340741
MOV07359,136832909,61289049,179,3559,2,8.53,8.2,4,0,Romance,French,PG-13,2762,31.25,440218708
MOV07360,197262698,76974789,122,3396,3,4.24,7.0,11,0,Comedy,French,PG-13,2337,77.97,582022058
MOV07361,72143513,32228728,154,1519,7,4.28,8.0,6,1,Action,Spanish,PG-13,921,70.77,245929026
MOV07362,146745229,75524446,143,817,4,3.42,6.7,9,0,Thriller,Spanish,R,476,84.67,463945584
MOV07363,181007110,21222525,173,2100,0,2.56,8.4,7,1,Drama,Hindi,G,1932,60.89,414790909
MOV07364,116395704,30598094,99,1210,8,4.98,9.2,3,0,Horror,English,PG-13,671,62.92,312629878
MOV07365,194708332,112865518,151,3696,0,9.89,8.1,6,1,Drama,English,PG,3631,50.16,704012813
MOV07366,24544531,14104960,167,950,1,3.97,8.1,7,1,Horror,Spanish,G,568,31.19,116338279
MOV07367,123541630,13047286,165,2381,6,5.15,5.2,1,1,Sci-Fi,Korean,G,2049,49.23,305430753
MOV07368,188370434,37809725,178,2243,10,3.06,5.9,7,0,Horror,English,R,1746,12.78,465304106
MOV07369,128866291,76918358,155,3779,2,4.03,4.7,5,0,Sci-Fi,Hindi,G,2596,99.41,463614884
MOV07370,135676547,47000056,111,1823,5,1.5,6.9,7,0,Romance,Korean,PG-13,1744,34.96,381941705
MOV07371,119648572,46236156,176,4060,7,9.6,6.5,7,1,Action,Hindi,PG-13,2099,85.81,398350840
MOV07372,90239449,16532777,137,3180,4,5.59,5.6,6,1,Comedy,Spanish,PG-13,2809,91.18,250683704
MOV07373,85330954,46690350,103,641,0,7.6,4.4,3,0,Action,Hindi,R,557,3.68,288081806
MOV07374,162492253,35038553,132,3551,9,5.62,9.1,9,0,Thriller,English,PG,3259,60.06,422690743
MOV07375,99591883,19402870,172,1997,13,7.93,7.3,5,0,Horror,French,R,1888,85.54,270259436
MOV07376,106665241,22832889,168,3406,11,5.81,5.8,9,0,Action,Hindi,PG,2481,44.31,298743031
MOV07377,108586091,60787672,105,1068,2,7.31,5.9,3,0,Sci-Fi,English,PG,894,7.01,365646645
MOV07378,154048992,69541312,160,2851,10,7.16,6.2,7,1,Animation,French,G,2245,38.91,507606307
MOV07379,85949772,41625319,163,3204,1,5.8,8.5,5,0,Action,Hindi,R,2549,28.28,293436688
MOV07380,10332439,2981096,142,2079,5,3.08,5.2,7,0,Animation,Korean,R,1065,88.83,50159657
MOV07381,40627361,22531467,173,3191,13,2.91,8.7,8,0,Comedy,Hindi,PG,3131,66.95,153897236
MOV07382,180235563,89163249,115,3140,4,8.87,5.7,11,0,Drama,Hindi,G,1824,26.77,575954564
MOV07383,48118996,22870895,124,2388,6,2.09,8.8,8,0,Sci-Fi,Hindi,PG-13,1688,80.72,169748796
MOV07384,80371163,47054916,118,529,1,6.03,8.9,5,0,Romance,Korean,PG-13,449,51.36,282558813
MOV07385,5051939,1430195,83,3948,13,5.52,7.8,11,0,Thriller,Hindi,G,2394,87.67,65486696
MOV07386,169642113,68787641,133,3912,12,8.19,8.9,12,0,Action,Korean,R,2183,80.32,526990050
MOV07387,95857961,53197798,164,3780,5,2.22,8.1,5,0,Action,Hindi,R,3582,66.86,348500893
MOV07388,171870216,85152148,165,1766,10,7.19,4.8,8,1,Animation,French,PG-13,1395,12.42,571391775
MOV07389,196254358,74908223,101,1194,4,6.45,9.3,6,0,Action,French,PG-13,677,60.65,568706921
MOV07390,91885324,12689991,156,657,5,7.31,5.0,6,0,Sci-Fi,Korean,PG-13,615,62.02,221543002
MOV07391,165543254,70581306,168,2693,14,6.59,6.7,2,0,Action,French,PG-13,1600,81.76,520639465
MOV07392,55525264,20171094,133,839,14,6.06,6.1,7,1,Drama,Hindi,PG-13,695,19.21,187611677
MOV07393,115244861,22137411,169,3413,4,9.34,5.9,10,0,Romance,English,PG,3166,61.38,307845560
MOV07394,58415983,31610440,77,2268,6,4.14,8.3,7,1,Horror,English,PG-13,1836,82.95,223476346
MOV07395,121879699,33105487,167,591,4,2.66,5.6,6,0,Action,Hindi,R,297,2.77,308657422
MOV07396,191973203,56390198,81,828,14,8.16,7.0,11,0,Animation,French,PG-13,682,61.66,512702603
MOV07397,175446266,76529797,156,671,13,2.17,5.9,2,0,Animation,Spanish,G,525,81.66,520294346
MOV07398,6216813,2141066,90,3249,12,7.12,8.9,11,0,Thriller,English,G,2482,45.62,73213536
MOV07399,163141058,23596810,123,3602,6,5.95,4.9,5,1,Drama,French,G,2352,19.92,419550377
MOV07400,188907339,55486016,106,1120,0,1.01,5.0,6,0,Sci-Fi,Korean,PG-13,910,78.61,492915427
MOV07401,58405223,8599179,176,2819,14,3.16,4.6,12,0,Horror,French,PG,1432,9.89,159762946
MOV07402,85811073,16765355,163,1618,8,5.46,8.2,4,0,Romance,English,R,1228,53.81,224290556
MOV07403,185903167,19257192,118,1488,5,3.97,4.9,10,1,Sci-Fi,Spanish,G,988,1.62,428207445
MOV07404,163823779,31234074,170,576,8,4.84,6.9,6,1,Horror,Spanish,G,301,47.69,404707775
MOV07405,186933901,49579296,93,2698,0,6.41,8.2,5,1,Drama,English,R,1703,89.78,503158372
MOV07406,48516431,17907861,77,641,1,7.58,4.6,11,1,Drama,Hindi,PG-13,588,93.1,181109264
MOV07407,126160097,70604060,134,730,6,2.36,9.1,10,0,Horror,English,PG,459,17.15,418107754
MOV07408,101779516,37675055,109,2293,3,3.55,5.6,12,1,Thriller,Korean,PG,1687,62.39,330585557
MOV07409,68330285,30940074,103,2431,13,6.73,8.4,9,0,Drama,French,PG-13,1902,6.49,240445879
MOV07410,26515141,7393443,149,1453,12,6.3,8.4,11,0,Romance,English,PG,935,68.38,97500081
MOV07411,97195775,46247246,144,2675,9,7.63,5.9,6,0,Comedy,Korean,G,2064,76.92,337463280
MOV07412,197086801,80851780,157,3407,13,6.76,7.0,1,0,Horror,Hindi,PG,3331,46.35,604914165
MOV07413,66896971,22069110,175,2259,0,3.97,7.5,10,1,Action,Spanish,G,1337,43.11,217605214
MOV07414,128160499,25232802,119,3243,4,5.49,6.3,10,1,Romance,Hindi,PG,3068,55.39,353486621
MOV07415,14938810,3761150,101,3044,3,8.96,6.0,1,0,Action,English,R,2376,30.03,89281807
MOV07416,150518045,61783600,143,3851,5,2.67,8.7,2,1,Thriller,Spanish,G,3426,48.64,484064109
MOV07417,58228660,18227210,164,2328,12,4.39,5.1,2,1,Action,French,G,1861,87.19,197889207
MOV07418,81038962,44141377,109,4112,6,8.58,8.4,11,1,Animation,English,R,2683,12.03,322671824
MOV07419,19194407,4173250,93,3357,14,4.28,5.1,4,1,Action,Spanish,G,2643,55.45,102105885
MOV07420,155342470,21209890,91,2053,10,4.71,7.9,10,0,Action,English,PG-13,1463,32.39,364786933
MOV07421,181592175,71669762,109,2678,2,3.87,5.6,12,1,Romance,French,PG-13,2134,76.33,549480955
MOV07422,92995154,50498732,151,1984,5,9.1,9.1,2,1,Comedy,English,PG,1552,34.33,346054736
MOV07423,119130437,33638803,152,768,1,6.97,7.3,8,1,Action,Korean,PG,644,79.78,339937609
MOV07424,84724371,35910904,104,3165,11,2.88,6.9,8,1,Drama,Hindi,PG,2729,40.28,291595067
MOV07425,168098932,36260000,122,4240,9,7.75,5.6,11,1,Sci-Fi,English,G,3281,62.26,465665625
MOV07426,111099050,42132754,131,1461,12,1.35,6.8,2,0,Drama,Korean,G,1322,70.32,321416779
MOV07427,94477220,46614687,91,2094,3,4.57,4.4,9,1,Thriller,Korean,PG,1765,32.78,326654001
MOV07428,116098415,61940338,175,2127,13,9.19,4.8,9,0,Drama,English,R,1333,42.51,411020011
MOV07429,188230854,28716417,89,2467,9,7.21,5.6,9,1,Thriller,Spanish,R,2391,84.47,470815103
MOV07430,151528442,42153281,156,3831,12,8.14,9.2,9,0,Comedy,Spanish,G,2051,44.74,424640635
MOV07431,104596174,43911798,88,1574,8,9.38,6.6,12,1,Comedy,Hindi,G,1285,47.37,357318045
MOV07432,66176962,7766623,88,3704,12,7.97,6.2,7,1,Thriller,Spanish,G,2986,58.85,207381274
MOV07433,174945209,77904431,119,2202,6,1.8,8.2,9,0,Drama,French,R,1590,78.37,522590411
MOV07434,83051606,30232191,171,3356,1,3.08,7.8,8,0,Drama,English,PG-13,2478,7.98,253142781
MOV07435,168601844,41186587,112,1528,5,5.5,7.7,10,0,Action,Spanish,PG,1358,60.24,436722275
MOV07436,152817508,77528482,137,1147,13,1.12,7.3,8,1,Romance,French,R,987,86.61,505630482
MOV07437,45338446,11109068,149,1237,3,6.62,4.7,7,1,Sci-Fi,French,PG,874,34.38,152739655
MOV07438,67774402,40373721,85,3049,7,6.92,6.1,2,1,Thriller,Korean,PG-13,1851,68.72,266310134
MOV07439,39598748,20123493,122,1707,11,7.27,9.0,2,0,Romance,Spanish,PG,906,26.51,155417100
MOV07440,157653509,71573156,100,2956,7,6.0,9.3,8,0,Comedy,Hindi,G,2548,11.73,500020935
MOV07441,105135184,13738411,141,3662,0,5.07,6.4,2,0,Sci-Fi,French,G,3105,18.05,263047923
MOV07442,78640857,43421957,99,1959,7,8.7,4.0,2,0,Thriller,Spanish,PG,1258,72.46,282922532
MOV07443,179229652,88723633,155,1319,9,7.91,6.7,7,0,Sci-Fi,English,PG,1287,59.45,564519012
MOV07444,42092244,9029314,135,1402,6,6.51,5.2,7,1,Romance,Hindi,G,1157,20.3,125071447
MOV07445,104211896,30859652,160,2736,13,1.41,5.0,1,0,Thriller,Spanish,G,2278,4.52,298964434
MOV07446,73307109,17177012,167,2003,13,7.25,5.6,11,1,Comedy,English,PG,1565,82.94,223334144
MOV07447,196141447,116156537,100,1480,0,6.02,4.7,7,0,Sci-Fi,French,PG,1218,70.38,663454212
MOV07448,181077015,95445372,108,3362,2,7.24,4.3,12,0,Action,French,G,3360,45.69,609133441
MOV07449,68087885,38477325,164,882,13,3.8,6.4,5,0,Romance,English,PG-13,794,21.42,240293122
MOV07450,65773622,32517631,83,3397,4,7.99,5.4,5,1,Comedy,Spanish,R,2416,96.6,259851760
MOV07451,137344589,45072939,114,1845,2,4.76,5.4,12,1,Drama,French,PG-13,1102,38.37,407497575
MOV07452,38333769,7770911,149,1966,2,9.05,5.2,2,0,Horror,Spanish,G,1723,92.75,132098854
MOV07453,24066405,4910511,81,989,0,1.94,6.7,6,0,Action,French,R,929,23.01,76214662
MOV07454,119489451,21011195,104,1656,7,5.36,8.0,4,1,Animation,Korean,R,1260,88.61,304983695
MOV07455,130771638,48820292,140,4255,8,2.85,7.6,7,1,Thriller,French,R,4092,54.82,422493875
MOV07456,39243565,21975739,104,925,4,5.08,9.4,2,0,Comedy,French,G,720,94.43,139373473
MOV07457,139396193,83066056,142,2797,0,4.18,9.0,8,0,Animation,Korean,G,1701,13.26,493455267
MOV07458,40262729,9810009,132,3632,0,8.23,6.3,5,0,Thriller,Hindi,R,2589,99.1,138756087
MOV07459,166720697,74800452,129,2482,8,2.5,8.5,8,1,Sci-Fi,Korean,R,1764,21.07,531498200
MOV07460,167987664,66951316,88,2085,13,6.39,5.0,7,0,Romance,Hindi,R,1224,10.24,507654640
MOV07461,180921858,62321801,151,3567,0,4.66,5.2,3,1,Drama,French,R,3009,56.9,535278704
MOV07462,140461490,60803576,163,1945,8,5.66,7.9,9,0,Thriller,Hindi,R,1791,68.36,439771993
MOV07463,193302848,55223049,151,1999,14,7.43,5.2,9,0,Thriller,English,PG-13,1208,38.52,524467623
MOV07464,9231691,5282764,151,3794,2,4.21,6.5,2,0,Horror,English,PG-13,3353,70.09,66226466
MOV07465,164566083,74503086,111,4009,2,4.3,5.8,3,1,Comedy,English,PG-13,2296,94.66,536955810
MOV07466,178190284,85014681,118,3231,12,1.69,5.3,11,0,Thriller,Korean,PG-13,2152,79.83,566012341
MOV07467,86582689,19153047,80,4491,3,5.97,4.8,10,1,Romance,English,R,3905,88.74,267969946
MOV07468,21346985,3934057,100,1907,4,4.75,7.4,10,1,Action,Spanish,PG,1334,89.89,90892180
MOV07469,105272980,31284013,88,2866,5,8.31,4.3,11,1,Action,English,PG-13,1444,30.62,321113492
MOV07470,101310136,48966860,82,1519,13,4.95,7.9,1,1,Drama,French,G,1378,71.01,344573575
MOV07471,139808451,79606646,98,2772,5,9.74,8.9,1,1,Action,English,R,1696,74.99,511945697
MOV07472,87698833,27508046,160,922,9,2.55,5.9,3,0,Comedy,Hindi,PG-13,855,13.04,248983468
MOV07473,173361924,84440847,178,3455,12,3.4,6.3,12,0,Drama,French,R,2166,48.96,560823770
MOV07474,53450384,17916772,113,1714,14,4.53,7.2,3,1,Thriller,French,R,1075,65.94,186782226
MOV07475,145449865,36015441,123,4442,12,2.53,7.7,5,0,Horror,English,G,4183,29.76,397676217
MOV07476,126485921,59401908,159,2300,8,9.75,7.0,6,1,Romance,Hindi,R,1551,64.25,443296682
MOV07477,20427719,10195496,137,2279,0,6.77,7.8,4,0,Comedy,French,G,1899,6.17,100767056
MOV07478,69227708,13943872,100,2626,8,1.1,8.4,10,1,Action,French,PG-13,1781,59.46,197938921
MOV07479,180038514,45474983,84,1354,3,6.21,9.4,11,1,Horror,Spanish,R,1043,11.01,476234920
MOV07480,107364344,37297130,151,3551,6,8.03,6.2,7,0,Thriller,Korean,R,3144,68.55,333456079
MOV07481,172666302,33369647,132,864,14,1.46,7.2,3,1,Horror,Hindi,G,828,66.0,422400912
MOV07482,142259777,80293857,88,2569,5,6.2,6.1,4,0,Romance,English,G,2121,62.69,488176814
MOV07483,124079175,49094029,147,1047,8,4.37,5.3,11,0,Drama,French,PG-13,722,26.46,372041160
MOV07484,128287033,20603107,145,2877,1,6.23,9.5,5,0,Animation,French,PG,2005,67.21,307125586
MOV07485,95242442,18287971,113,3727,14,3.27,4.1,8,1,Action,Korean,R,2154,42.04,275343159
MOV07486,49835195,28763761,105,2603,10,6.99,4.4,9,1,Sci-Fi,English,PG-13,2037,54.08,220345761
MOV07487,83947380,39378397,124,4438,1,7.04,7.2,3,0,Animation,Spanish,PG,4087,68.73,307257768
MOV07488,174998819,81759893,90,1771,6,5.86,7.9,1,1,Horror,Spanish,PG-13,1000,37.65,568246766
MOV07489,44189769,6020824,146,1424,14,9.31,8.0,2,1,Thriller,Hindi,PG,897,99.48,139398754
MOV07490,3781652,2071019,125,760,11,9.19,7.9,2,0,Horror,Korean,G,387,7.18,45022925
